# lats1 lons1 lats2 lon2 drift_m
71.36 126.88 71.36 126.89 148.60
71.35 127.47 71.35 127.51 1493.37
71.35 127.88 71.35 127.91 903.86
71.34 128.13 71.34 128.14 445.77
71.34 128.21 71.34 128.23 445.77
71.34 128.38 71.34 128.41 891.54
71.34 128.46 71.34 128.50 1188.71
71.34 128.55 71.34 128.60 1789.24
71.33 128.71 71.33 128.75 1188.69
71.33 128.80 71.33 128.83 1188.69
71.33 129.04 71.33 129.09 1641.16
71.32 129.13 71.32 129.16 1337.24
71.32 129.46 71.31 129.46 210.12
71.31 129.62 71.31 129.62 148.58
71.31 129.71 71.31 129.71 148.58
71.31 129.79 71.31 129.79 148.58
71.30 129.87 71.30 129.87 148.57
71.30 129.96 71.30 129.96 210.11
71.30 130.04 71.30 130.04 210.11
71.30 130.12 71.30 130.12 148.57
71.30 130.20 71.29 130.20 148.57
71.29 130.29 71.29 130.29 148.57
71.29 130.37 71.29 130.37 148.57
71.29 130.45 71.29 130.45 148.57
71.29 130.53 71.28 130.53 148.57
71.28 130.62 71.27 130.61 1197.75
71.28 130.70 71.27 130.69 1197.75
71.28 130.78 71.27 130.77 1345.27
71.27 130.86 71.26 130.86 1493.00
71.27 130.95 71.26 130.94 1634.14
71.27 131.03 71.25 131.02 1634.12
71.27 131.11 71.25 131.11 1634.11
71.26 131.19 71.25 131.19 1634.10
71.26 131.28 71.25 131.27 1634.08
71.26 131.36 71.24 131.35 1634.07
71.25 131.44 71.24 131.44 1634.05
71.25 131.52 71.24 131.52 1634.04
71.25 131.61 71.23 131.60 1634.03
71.25 131.69 71.24 131.69 297.10
71.24 131.77 71.24 131.77 148.55
71.24 131.85 71.24 131.85 148.55
71.24 131.93 71.23 131.93 148.55
71.23 132.02 71.23 132.02 148.54
71.23 132.10 71.23 132.10 148.54
71.23 132.18 71.23 132.18 148.54
71.22 132.26 71.22 132.26 148.54
71.22 132.34 71.22 132.34 148.54
71.22 132.43 71.21 132.43 148.54
71.21 132.51 71.21 132.51 148.54
71.21 132.59 71.21 132.59 148.53
71.21 132.67 71.20 132.67 148.53
71.20 132.75 71.20 132.75 148.53
71.20 132.84 71.20 132.83 148.53
71.19 132.92 71.19 132.92 210.05
71.19 133.00 71.19 133.00 210.05
71.19 133.08 71.19 133.08 148.52
71.18 133.16 71.18 133.17 210.04
71.18 133.24 71.18 133.25 210.04
71.18 133.33 71.17 133.33 210.04
71.34 124.39 71.22 124.78 19959.69
71.34 124.47 71.22 124.87 19959.70
71.34 124.55 71.23 124.85 17007.44
71.34 124.97 71.35 125.00 1050.70
71.34 125.05 71.35 125.08 1050.70
71.34 125.13 71.35 125.16 903.85
71.34 125.22 71.35 125.24 757.67
71.34 125.30 71.35 125.31 469.89
71.34 125.63 71.34 125.65 469.89
71.34 125.72 71.35 125.78 2127.51
71.34 125.80 71.35 125.85 1661.30
71.34 125.88 71.34 125.91 903.84
71.34 125.97 71.34 126.00 1197.98
71.34 126.05 71.34 126.08 1050.69
71.34 126.13 71.34 126.17 1197.97
71.34 126.22 71.34 126.25 1050.69
71.34 126.38 71.34 126.42 1197.97
71.34 126.47 71.34 126.50 1050.69
71.34 126.55 71.34 126.58 1050.68
71.34 126.63 71.34 126.67 1197.96
71.34 126.72 71.34 126.75 1197.96
71.34 126.80 71.34 126.83 1197.96
71.32 128.04 71.32 128.07 742.90
71.32 128.13 71.32 128.15 742.90
71.32 128.21 71.32 128.22 445.74
71.31 128.38 71.31 128.41 1040.05
71.31 128.46 71.31 128.49 1040.04
71.31 128.54 71.31 128.59 1641.09
71.31 128.62 71.31 128.67 1485.76
71.31 128.71 71.31 128.74 1188.60
71.30 129.12 71.30 129.15 1188.57
71.29 129.20 71.29 129.24 1188.56
71.29 129.45 71.29 129.46 210.11
71.28 129.62 71.28 129.62 148.57
71.28 129.70 71.28 129.70 148.57
71.28 129.78 71.28 129.78 148.56
71.27 130.03 71.27 130.03 210.10
71.27 130.11 71.27 130.12 210.10
71.27 130.20 71.27 130.20 148.56
71.27 130.28 71.27 130.28 148.56
71.26 130.36 71.26 130.36 148.56
71.26 130.44 71.26 130.44 148.56
71.26 130.53 71.26 130.53 148.55
71.26 130.61 71.25 130.60 1197.66
71.25 130.69 71.24 130.68 1197.65
71.25 130.77 71.24 130.77 1345.17
71.24 131.10 71.23 131.10 1633.98
71.24 131.18 71.22 131.18 1633.97
71.23 131.27 71.22 131.26 1633.96
71.23 131.35 71.22 131.34 1633.94
71.23 131.43 71.21 131.43 1633.93
71.23 131.51 71.21 131.51 1633.92
71.22 131.60 71.21 131.59 1633.90
71.22 131.68 71.22 131.68 148.54
71.22 131.76 71.21 131.76 148.54
71.21 131.84 71.21 131.84 148.54
71.21 131.92 71.21 131.92 148.53
71.21 132.01 71.21 132.01 148.53
71.20 132.09 71.20 132.09 148.53
71.20 132.17 71.20 132.17 148.53
71.20 132.25 71.20 132.25 148.53
71.19 132.33 71.19 132.33 148.53
71.19 132.42 71.19 132.41 148.53
71.19 132.50 71.19 132.50 148.52
71.18 132.58 71.18 132.58 148.52
71.18 132.66 71.18 132.66 148.52
71.18 132.74 71.17 132.74 148.52
71.17 132.82 71.17 132.83 210.04
71.17 132.91 71.17 132.91 210.03
71.16 132.99 71.16 132.99 210.03
71.16 133.07 71.16 133.07 148.51
71.16 133.15 71.16 133.15 148.51
71.15 133.23 71.15 133.24 210.02
71.15 133.31 71.15 133.32 210.02
71.15 133.40 71.14 133.40 210.02
71.32 124.30 71.19 124.70 19958.15
71.32 124.39 71.19 124.78 19958.16
71.32 124.47 71.19 124.87 19958.17
71.32 124.64 71.21 125.03 18643.17
71.32 124.97 71.32 125.00 1081.69
71.32 125.05 71.32 125.08 1050.62
71.32 125.13 71.32 125.16 903.78
71.32 125.22 71.32 125.24 757.62
71.32 125.30 71.32 125.32 757.62
71.32 125.97 71.32 125.99 1050.62
71.31 126.05 71.32 126.08 1050.61
71.31 126.13 71.32 126.16 1050.61
71.31 126.21 71.31 126.24 1050.61
71.31 126.30 71.31 126.33 1050.61
71.31 126.38 71.31 126.41 1050.61
71.31 126.46 71.31 126.49 1050.61
71.31 126.55 71.31 126.58 1050.60
71.31 126.63 71.31 126.66 1050.60
71.31 126.71 71.31 126.75 1197.87
71.31 126.80 71.31 126.83 1197.86
71.31 126.88 71.31 126.91 1050.59
71.29 128.04 71.29 128.06 891.42
71.29 128.12 71.29 128.15 891.41
71.29 128.29 71.29 128.30 445.70
71.29 128.37 71.29 128.40 1039.97
71.28 128.45 71.28 128.48 1039.96
71.28 128.54 71.28 128.58 1485.65
71.28 128.62 71.28 128.66 1337.08
71.28 128.70 71.28 128.73 891.38
71.28 128.78 71.28 128.81 742.82
71.27 129.03 71.27 129.04 210.10
71.27 129.12 71.27 129.13 594.24
71.27 129.20 71.27 129.21 594.24
71.26 129.45 71.26 129.45 210.09
71.26 129.53 71.26 129.53 148.56
71.26 129.61 71.26 129.61 148.55
71.25 129.78 71.25 129.78 210.09
71.25 130.02 71.25 130.03 210.08
71.24 130.19 71.24 130.19 148.55
71.24 130.27 71.24 130.27 148.55
71.24 130.35 71.24 130.35 148.55
71.23 130.44 71.23 130.44 148.54
71.23 130.52 71.23 130.52 148.54
71.23 130.60 71.22 130.60 594.17
71.23 130.68 71.22 130.68 594.16
71.22 130.77 71.22 130.76 594.16
71.22 130.93 71.21 130.93 742.68
71.22 131.01 71.21 131.01 742.68
71.21 131.09 71.21 131.09 891.20
71.21 131.18 71.20 131.17 891.20
71.21 131.26 71.19 131.25 1633.83
71.20 131.34 71.19 131.34 1633.82
71.20 131.42 71.19 131.42 1633.80
71.20 131.50 71.18 131.50 1633.79
71.20 131.59 71.18 131.58 1633.78
71.19 131.75 71.19 131.75 148.53
71.19 131.83 71.19 131.83 148.52
71.18 131.91 71.18 131.91 148.52
71.18 132.00 71.18 132.00 148.52
71.18 132.08 71.18 132.08 148.52
71.17 132.16 71.17 132.16 148.52
71.17 132.24 71.17 132.24 148.52
71.17 132.32 71.17 132.32 148.52
71.16 132.40 71.16 132.40 148.51
71.16 132.49 71.16 132.49 148.51
71.16 132.57 71.16 132.57 148.51
71.15 132.65 71.15 132.65 148.51
71.15 132.73 71.15 132.73 148.51
71.15 132.81 71.14 132.81 148.51
71.14 132.89 71.14 132.89 148.50
71.14 132.98 71.14 132.98 148.50
71.13 133.06 71.13 133.06 148.50
71.13 133.14 71.13 133.14 148.50
71.13 133.22 71.13 133.22 148.50
71.12 133.30 71.12 133.30 148.50
71.12 133.38 71.12 133.38 148.50
71.29 124.30 71.16 124.70 19956.62
71.29 124.39 71.17 124.78 19644.17
71.29 124.47 71.19 124.87 18353.75
71.29 124.89 71.29 124.92 1225.14
71.29 124.97 71.29 125.00 1081.60
71.29 125.05 71.29 125.08 903.71
71.29 125.13 71.29 125.16 903.71
71.29 125.22 71.29 125.24 757.56
71.29 125.30 71.29 125.32 612.57
71.29 125.38 71.29 125.40 469.82
71.29 125.96 71.29 125.99 903.71
71.29 126.05 71.29 126.08 1345.34
71.29 126.13 71.29 126.16 1197.79
71.29 126.21 71.29 126.24 1050.53
71.29 126.30 71.29 126.32 1050.53
71.29 126.38 71.29 126.40 903.70
71.29 126.46 71.29 126.49 1050.53
71.28 126.54 71.29 126.57 1050.52
71.28 126.63 71.28 126.66 1050.52
71.28 126.71 71.28 126.74 1050.52
71.28 126.79 71.28 126.83 1197.77
71.28 126.88 71.28 126.91 1050.51
71.28 126.96 71.28 126.98 903.68
71.28 127.04 71.28 127.07 903.68
71.28 127.12 71.28 127.15 757.53
71.27 127.95 71.27 127.99 1493.00
71.27 128.04 71.26 128.07 1188.46
71.26 128.12 71.26 128.15 1050.46
71.26 128.37 71.26 128.40 1039.89
71.26 128.45 71.26 128.49 1336.99
71.26 128.53 71.26 128.57 1336.99
71.25 128.61 71.25 128.64 1039.87
71.25 128.70 71.25 128.72 891.32
71.25 128.78 71.25 128.80 891.31
71.25 128.86 71.25 128.89 891.31
71.25 128.94 71.25 128.97 891.30
71.25 129.03 71.25 129.03 148.55
71.24 129.11 71.24 129.14 1039.84
71.24 129.19 71.24 129.22 891.29
71.24 129.27 71.24 129.30 891.28
71.24 129.44 71.24 129.45 297.09
71.23 129.52 71.23 129.53 210.07
71.23 129.60 71.23 129.60 148.54
71.23 129.69 71.23 129.69 210.07
71.23 129.77 71.23 129.77 210.07
71.23 129.85 71.22 129.85 148.54
71.22 130.10 71.22 130.10 148.54
71.22 130.18 71.21 130.18 148.54
71.21 130.26 71.21 130.26 148.54
71.21 130.35 71.21 130.35 148.53
71.21 130.43 71.21 130.43 148.53
71.21 130.51 71.20 130.51 445.60
71.20 130.59 71.20 130.59 594.12
71.20 130.67 71.20 130.67 594.12
71.20 130.76 71.19 130.76 594.11
71.20 130.84 71.19 130.84 742.63
71.19 130.92 71.19 130.92 742.63
71.19 131.00 71.18 131.00 742.62
71.19 131.09 71.18 131.08 891.14
71.18 131.17 71.18 131.16 891.13
71.18 131.25 71.17 131.25 891.12
71.18 131.33 71.17 131.33 1039.63
71.18 131.41 71.17 131.41 1039.62
71.17 131.49 71.17 131.49 742.58
71.17 131.58 71.16 131.57 742.58
71.17 131.66 71.16 131.66 742.57
71.16 131.74 71.16 131.74 148.51
71.16 131.82 71.16 131.82 148.51
71.16 131.90 71.16 131.90 148.51
71.15 131.99 71.15 131.99 148.51
71.15 132.07 71.15 132.07 148.51
71.15 132.15 71.15 132.15 148.51
71.14 132.23 71.14 132.23 148.51
71.14 132.31 71.14 132.31 148.50
71.14 132.39 71.14 132.39 148.50
71.13 132.48 71.13 132.48 148.50
71.13 132.56 71.13 132.56 148.50
71.13 132.64 71.13 132.64 148.50
71.12 132.72 71.12 132.72 148.50
71.12 132.80 71.12 132.80 148.50
71.12 132.88 71.11 132.88 148.49
71.11 132.96 71.11 132.96 148.49
71.11 133.05 71.11 133.05 148.49
71.10 133.13 71.10 133.13 148.49
71.10 133.21 71.10 133.21 148.49
71.10 133.29 71.10 133.29 148.49
71.09 133.37 71.09 133.37 148.48
71.26 124.31 71.14 124.70 19437.23
71.26 124.39 71.15 124.78 19133.64
71.26 124.47 71.16 124.87 18640.30
71.26 124.80 71.27 124.84 1225.04
71.26 124.89 71.27 124.92 1225.04
71.26 124.97 71.27 125.00 1081.52
71.26 125.05 71.27 125.08 1081.52
71.26 125.13 71.27 125.16 903.64
71.26 125.22 71.27 125.24 757.50
71.26 125.30 71.27 125.32 612.52
71.26 125.38 71.27 125.40 469.78
71.26 125.80 71.27 125.84 1660.93
71.26 125.96 71.26 125.99 1050.46
71.26 126.05 71.26 126.07 903.63
71.26 126.21 71.26 126.24 1050.45
71.26 126.29 71.26 126.32 1050.45
71.26 126.38 71.26 126.40 903.63
71.26 126.46 71.26 126.49 1050.45
71.26 126.54 71.26 126.57 1050.44
71.26 126.63 71.26 126.65 903.62
71.26 126.71 71.26 126.74 1050.44
71.26 126.79 71.26 126.82 1197.68
71.25 126.87 71.26 126.91 1197.68
71.25 126.96 71.25 126.99 1050.43
71.25 127.04 71.25 127.06 742.76
71.25 127.12 71.25 127.13 148.55
71.23 128.36 71.23 128.40 1492.85
71.23 128.44 71.23 128.49 1492.84
71.23 128.53 71.23 128.57 1485.43
71.23 128.61 71.23 128.65 1485.42
71.23 128.69 71.23 128.72 1039.79
71.22 128.86 71.22 128.89 1039.78
71.22 128.94 71.22 128.96 742.69
71.22 129.02 71.22 129.03 297.08
71.22 129.19 71.21 129.21 891.22
71.21 129.27 71.21 129.29 891.21
71.21 129.35 71.21 129.37 742.67
71.21 129.52 71.21 129.52 210.06
71.21 129.60 71.20 129.60 148.53
71.20 129.68 71.20 129.68 148.53
71.20 129.76 71.20 129.76 148.53
71.20 129.84 71.20 129.84 148.53
71.20 129.93 71.19 129.93 148.53
71.19 130.09 71.19 130.09 148.53
71.19 130.17 71.19 130.17 148.53
71.19 130.26 71.19 130.26 148.52
71.18 130.34 71.18 130.34 148.52
71.18 130.42 71.18 130.42 148.52
71.18 130.50 71.18 130.50 148.52
71.18 130.58 71.17 130.58 594.08
71.17 130.67 71.17 130.66 594.07
71.17 130.75 71.17 130.75 594.07
71.17 130.83 71.16 130.83 742.58
71.17 130.91 71.16 130.91 742.57
71.16 130.99 71.16 130.99 891.08
71.16 131.08 71.15 131.07 891.07
71.16 131.16 71.15 131.16 891.06
71.15 131.24 71.15 131.24 891.05
71.15 131.32 71.14 131.32 1039.55
71.15 131.40 71.14 131.40 891.04
71.15 131.49 71.14 131.48 891.03
71.14 131.57 71.14 131.57 742.52
71.14 131.65 71.14 131.65 148.50
71.14 131.73 71.14 131.73 148.50
71.13 131.81 71.13 131.81 148.50
71.13 131.89 71.13 131.89 148.50
71.13 131.98 71.13 131.98 148.50
71.12 132.06 71.12 132.06 148.50
71.12 132.14 71.12 132.14 148.50
71.12 132.22 71.12 132.22 148.49
71.11 132.30 71.11 132.30 148.49
71.11 132.38 71.11 132.38 148.49
71.11 132.47 71.11 132.46 148.49
71.10 132.55 71.10 132.55 148.49
71.10 132.63 71.10 132.63 148.49
71.10 132.71 71.10 132.71 148.49
71.09 132.79 71.09 132.79 148.48
71.09 132.87 71.09 132.87 148.48
71.09 132.95 71.08 132.95 148.48
71.08 133.03 71.08 133.03 148.48
71.08 133.12 71.08 133.12 148.48
71.07 133.20 71.07 133.20 148.48
71.07 133.28 71.07 133.28 148.47
71.07 133.36 71.07 133.36 148.47
71.06 133.44 71.06 133.44 148.47
71.24 124.31 71.11 124.65 18513.17
71.24 124.47 71.11 124.85 19428.84
71.24 124.89 71.24 124.93 1492.87
71.24 124.97 71.24 125.00 1224.95
71.24 125.05 71.24 125.08 1081.44
71.24 125.13 71.24 125.16 1081.44
71.24 125.22 71.24 125.24 757.44
71.24 125.30 71.24 125.32 757.44
71.24 125.38 71.24 125.40 612.47
71.24 125.96 71.24 125.99 1050.37
71.23 126.04 71.24 126.07 903.57
71.23 126.13 71.24 126.16 1050.37
71.23 126.21 71.23 126.24 1050.37
71.23 126.29 71.23 126.32 1050.37
71.23 126.37 71.23 126.40 903.56
71.23 126.46 71.23 126.49 1050.36
71.23 126.54 71.23 126.57 1050.36
71.23 126.62 71.23 126.65 903.55
71.23 126.71 71.23 126.73 903.55
71.23 126.79 71.23 126.82 1050.36
71.23 126.87 71.23 126.90 1050.35
71.23 126.95 71.23 126.98 1050.35
71.23 127.04 71.23 127.04 297.08
71.22 127.53 71.22 127.56 1188.31
71.21 127.94 71.21 127.99 1640.63
71.21 128.03 71.21 128.07 1633.89
71.21 128.19 71.21 128.23 1345.03
71.20 128.44 71.20 128.48 1336.79
71.20 128.52 71.20 128.56 1485.31
71.20 128.60 71.20 128.65 1485.30
71.20 128.69 71.20 128.72 1188.24
71.20 128.85 71.20 128.86 445.59
71.19 128.93 71.19 128.95 445.58
71.19 129.10 71.19 129.10 210.05
71.19 129.26 71.19 129.27 445.57
71.18 129.34 71.18 129.35 297.05
71.18 129.43 71.18 129.43 210.04
71.18 129.51 71.18 129.51 210.04
71.18 129.59 71.18 129.60 210.04
71.18 129.67 71.18 129.67 148.52
71.17 129.76 71.17 129.76 148.52
71.17 129.84 71.17 129.84 148.52
71.17 129.92 71.17 129.92 148.52
71.17 130.00 71.17 130.00 148.52
71.17 130.08 71.16 130.08 148.51
71.16 130.17 71.16 130.17 148.51
71.16 130.25 71.16 130.25 148.51
71.16 130.33 71.16 130.33 148.51
71.16 130.41 71.15 130.41 148.51
71.15 130.49 71.15 130.49 148.51
71.15 130.58 71.15 130.58 445.52
71.15 130.66 71.14 130.66 594.03
71.14 130.74 71.14 130.74 594.02
71.14 130.82 71.14 130.82 742.52
71.14 130.90 71.13 130.90 742.51
71.14 130.99 71.13 130.98 891.01
71.13 131.07 71.13 131.07 891.00
71.13 131.15 71.12 131.14 903.28
71.13 131.23 71.12 131.22 903.28
71.13 131.31 71.12 131.31 1039.47
71.12 131.39 71.11 131.39 890.97
71.12 131.48 71.11 131.47 890.96
71.12 131.56 71.11 131.56 742.46
71.11 131.64 71.11 131.64 148.49
71.11 131.72 71.11 131.72 148.49
71.11 131.80 71.11 131.80 148.49
71.10 131.88 71.10 131.88 148.49
71.10 131.97 71.10 131.97 148.49
71.10 132.05 71.10 132.05 148.49
71.09 132.13 71.09 132.13 148.48
71.09 132.21 71.09 132.21 148.48
71.09 132.29 71.09 132.29 148.48
71.08 132.37 71.08 132.37 148.48
71.08 132.45 71.08 132.45 148.48
71.08 132.54 71.08 132.54 148.48
71.07 132.62 71.07 132.62 148.48
71.07 132.70 71.07 132.70 148.47
71.07 132.78 71.07 132.78 148.47
71.06 132.86 71.06 132.86 148.47
71.06 132.94 71.06 132.94 148.47
71.06 133.02 71.05 133.02 148.47
71.05 133.10 71.05 133.10 148.47
71.05 133.19 71.05 133.18 148.46
71.04 133.27 71.04 133.27 148.46
71.04 133.35 71.04 133.35 148.46
71.04 133.43 71.04 133.43 148.46
71.21 124.31 71.09 124.66 18066.95
71.21 124.39 71.13 124.76 16315.89
71.21 124.47 71.11 124.83 17143.41
71.21 124.89 71.21 124.93 1640.62
71.21 124.97 71.21 125.01 1345.04
71.21 125.05 71.21 125.08 1197.53
71.21 125.13 71.21 125.16 1050.30
71.21 125.22 71.21 125.24 903.50
71.21 125.30 71.21 125.32 757.38
71.21 125.38 71.21 125.40 612.43
71.21 125.71 71.21 125.72 469.71
71.21 125.96 71.21 125.99 1050.29
71.21 126.04 71.21 126.07 1050.29
71.21 126.13 71.21 126.15 1050.29
71.21 126.21 71.21 126.24 1050.29
71.21 126.29 71.21 126.32 1050.29
71.21 126.37 71.21 126.40 1050.29
71.21 126.46 71.21 126.48 1050.28
71.20 126.54 71.21 126.57 1050.28
71.20 126.62 71.21 126.65 903.48
71.20 126.70 71.20 126.73 903.48
71.20 126.79 71.20 126.81 1050.27
71.20 126.87 71.20 126.89 891.18
71.20 127.03 71.20 127.04 297.06
71.19 127.53 71.19 127.56 1197.47
71.19 127.86 71.19 127.90 1492.66
71.18 128.27 71.18 128.29 891.13
71.18 128.35 71.18 128.38 1188.17
71.18 128.43 71.18 128.48 1485.20
71.18 128.52 71.18 128.56 1485.20
71.17 128.60 71.17 128.64 1336.67
71.17 128.76 71.17 128.78 594.07
71.17 128.85 71.17 128.86 445.55
71.16 129.09 71.16 129.10 210.03
71.16 129.17 71.16 129.19 445.54
71.16 129.26 71.16 129.27 445.54
71.16 129.34 71.16 129.35 297.02
71.16 129.42 71.15 129.42 210.03
71.15 129.50 71.15 129.51 210.02
71.15 129.58 71.15 129.59 210.02
71.15 129.67 71.15 129.67 148.51
71.15 129.75 71.15 129.75 148.51
71.14 129.91 71.14 129.91 148.51
71.14 130.08 71.14 130.08 148.50
71.14 130.16 71.13 130.16 148.50
71.13 130.32 71.13 130.32 148.50
71.13 130.40 71.13 130.40 148.50
71.13 130.49 71.12 130.49 148.50
71.12 130.57 71.12 130.57 148.50
71.12 130.65 71.12 130.65 593.98
71.12 130.73 71.11 130.73 593.98
71.11 130.98 71.10 130.97 903.23
71.11 131.06 71.10 131.05 903.22
71.10 131.14 71.10 131.13 903.21
71.10 131.22 71.09 131.22 1049.95
71.10 131.30 71.09 131.30 1049.94
71.10 131.39 71.09 131.38 1049.94
71.09 131.47 71.08 131.46 1049.93
71.09 131.63 71.09 131.63 148.48
71.08 131.71 71.08 131.71 148.48
71.08 131.79 71.08 131.79 148.48
71.08 131.87 71.08 131.87 148.48
71.07 131.96 71.07 131.96 148.48
71.07 132.04 71.07 132.04 148.47
71.07 132.12 71.07 132.12 148.47
71.06 132.20 71.06 132.20 148.47
71.06 132.28 71.06 132.28 148.47
71.06 132.36 71.06 132.36 148.47
71.05 132.44 71.05 132.44 148.47
71.05 132.53 71.05 132.52 148.47
71.05 132.61 71.05 132.61 148.46
71.04 132.69 71.04 132.69 148.46
71.04 132.77 71.04 132.77 148.46
71.04 132.85 71.04 132.85 148.46
71.03 132.93 71.03 132.93 148.46
71.03 133.01 71.03 133.01 148.46
71.03 133.09 71.02 133.09 148.45
71.02 133.17 71.02 133.17 148.45
71.02 133.25 71.02 133.25 148.45
71.01 133.34 71.01 133.33 148.45
71.01 133.42 71.01 133.42 148.45
71.01 133.50 71.01 133.50 148.45
71.18 124.31 71.10 124.68 16486.68
71.18 124.39 71.09 124.76 17074.51
71.18 124.47 71.09 124.82 16624.28
71.18 124.89 71.19 124.93 1492.65
71.18 124.97 71.19 125.01 1492.65
71.18 125.05 71.19 125.08 1081.27
71.18 125.13 71.19 125.16 1050.22
71.18 125.22 71.19 125.24 903.43
71.18 125.30 71.19 125.32 757.32
71.18 125.38 71.19 125.40 757.32
71.18 125.63 71.18 125.64 469.67
71.18 125.71 71.18 125.72 469.67
71.18 125.88 71.18 125.91 1344.93
71.18 125.96 71.18 125.99 1050.21
71.18 126.04 71.18 126.07 1050.21
71.18 126.12 71.18 126.15 1050.21
71.18 126.21 71.18 126.23 1050.21
71.18 126.29 71.18 126.32 1050.21
71.18 126.37 71.18 126.40 1197.42
71.18 126.45 71.18 126.49 1197.42
71.18 126.54 71.18 126.56 1050.20
71.18 126.62 71.18 126.64 903.42
71.17 126.87 71.17 126.89 891.12
71.17 126.95 71.17 126.97 891.11
71.17 127.03 71.17 127.04 297.04
71.17 127.11 71.17 127.12 148.52
71.16 127.85 71.16 127.89 1344.85
71.16 127.94 71.16 127.98 1492.54
71.16 128.02 71.16 128.07 1782.15
71.16 128.10 71.16 128.15 1782.14
71.15 128.26 71.15 128.30 1188.08
71.15 128.35 71.15 128.39 1633.61
71.15 128.43 71.15 128.47 1633.60
71.15 128.51 71.15 128.55 1485.08
71.15 128.59 71.15 128.63 1485.08
71.14 128.76 71.14 128.77 594.03
71.14 128.84 71.14 128.85 445.52
71.14 129.09 71.14 129.09 210.01
71.13 129.25 71.13 129.27 742.51
71.13 129.41 71.13 129.42 210.01
71.13 129.50 71.13 129.50 210.01
71.13 129.58 71.12 129.58 210.01
71.12 129.66 71.12 129.66 148.50
71.12 129.74 71.12 129.74 148.50
71.12 129.82 71.12 129.82 148.49
71.12 129.91 71.12 129.91 148.49
71.11 129.99 71.11 129.99 148.49
71.11 130.07 71.11 130.07 148.49
71.11 130.15 71.11 130.15 148.49
71.11 130.23 71.11 130.23 148.49
71.10 130.32 71.10 130.31 148.49
71.10 130.40 71.10 130.40 148.49
71.10 130.48 71.10 130.48 148.49
71.10 130.56 71.10 130.56 148.49
71.09 130.64 71.09 130.64 148.48
71.09 130.89 71.08 130.88 757.10
71.08 130.97 71.08 130.96 903.16
71.08 131.13 71.07 131.13 903.14
71.08 131.21 71.07 131.21 903.14
71.07 131.29 71.06 131.29 1049.86
71.07 131.38 71.06 131.37 1049.86
71.06 131.62 71.06 131.62 148.47
71.06 131.70 71.06 131.70 148.47
71.05 131.78 71.05 131.78 148.47
71.05 131.86 71.05 131.86 148.47
71.05 131.95 71.05 131.95 148.46
71.04 132.03 71.04 132.03 148.46
71.04 132.11 71.04 132.11 148.46
71.03 132.27 71.03 132.28 331.96
71.02 132.60 71.02 132.60 331.95
71.02 132.68 71.02 132.68 148.45
71.01 132.76 71.01 132.76 148.45
71.01 132.84 71.01 132.84 148.45
71.01 132.92 71.01 132.92 148.45
71.00 133.00 71.00 133.00 148.44
71.00 133.08 71.00 133.08 148.44
71.00 133.16 70.99 133.16 148.44
70.99 133.24 70.99 133.24 148.44
70.99 133.32 70.99 133.32 148.44
70.98 133.40 70.98 133.40 148.44
70.98 133.48 70.98 133.48 148.43
71.16 124.31 71.07 124.69 16606.02
71.16 124.89 71.16 124.92 1369.22
71.16 124.97 71.16 125.00 1224.67
71.16 125.05 71.16 125.08 1081.19
71.16 125.13 71.16 125.16 1081.19
71.16 125.22 71.16 125.24 903.36
71.16 125.30 71.16 125.32 757.27
71.16 125.38 71.16 125.40 612.33
71.16 125.63 71.16 125.64 469.64
71.16 125.79 71.16 125.83 1492.52
71.16 125.87 71.16 125.91 1197.34
71.16 125.96 71.16 125.99 1197.34
71.16 126.04 71.16 126.07 1050.13
71.15 126.12 71.16 126.15 1050.13
71.15 126.20 71.16 126.23 1050.13
71.15 126.29 71.15 126.32 1050.13
71.15 126.37 71.15 126.40 1197.33
71.15 126.45 71.15 126.48 1197.32
71.15 126.53 71.15 126.56 1050.12
71.15 126.62 71.15 126.64 903.35
71.15 126.86 71.15 126.87 148.51
71.15 126.94 71.15 126.95 148.51
71.15 127.03 71.15 127.03 148.51
71.14 127.52 71.14 127.54 742.52
71.14 127.60 71.14 127.62 742.52
71.14 127.77 71.14 127.78 594.01
71.13 128.26 71.13 128.29 1187.99
71.13 128.34 71.13 128.38 1187.99
71.12 128.42 71.13 128.47 1640.21
71.12 128.51 71.12 128.55 1640.21
71.12 128.59 71.12 128.63 1633.46
71.12 128.67 71.12 128.72 1633.45
71.11 129.00 71.11 129.01 445.48
