# lats1 lons1 lats2 lon2 drift_m
74.23 130.74 74.22 130.75 1279.83
74.24 130.75 74.23 130.76 1279.87
74.24 130.70 74.23 130.71 1279.88
74.25 130.65 74.23 130.66 1279.88
74.23 130.64 74.22 130.65 1279.84
74.23 130.69 74.22 130.70 1279.83
74.22 130.69 74.21 130.70 1279.79
74.22 130.64 74.21 130.65 1279.80
74.22 130.59 74.21 130.60 1279.80
74.22 130.54 74.21 130.55 1279.80
74.24 130.55 74.22 130.56 1279.85
74.24 130.50 74.23 130.51 1279.85
74.25 130.50 74.24 130.51 1279.89
74.25 130.55 74.24 130.56 1279.89
74.25 130.60 74.24 130.61 1279.88
74.23 130.59 74.22 130.61 1279.84
74.21 130.59 74.20 130.60 1279.76
74.21 130.54 74.20 130.55 1279.76
74.21 130.49 74.20 130.50 1279.77
74.21 130.44 74.20 130.45 1279.77
74.21 130.39 74.20 130.40 1279.78
74.20 130.38 74.19 130.40 1279.73
74.19 130.38 74.17 130.39 1279.69
74.17 130.38 74.16 130.39 1279.65
74.17 130.42 74.16 130.44 1279.65
74.18 130.43 74.17 130.44 1279.69
74.20 130.43 74.19 130.44 1279.73
74.20 130.48 74.19 130.49 1279.73
74.18 130.48 74.17 130.49 1279.68
74.17 130.47 74.16 130.48 1279.64
74.16 130.47 74.15 130.48 1279.60
74.16 130.42 74.15 130.43 1279.61
74.14 130.42 74.13 130.43 1279.56
74.14 130.46 74.13 130.47 1279.56
74.14 130.51 74.13 130.52 1279.56
74.16 130.52 74.14 130.53 1339.44
74.17 130.52 74.16 130.53 1279.64
74.18 130.53 74.17 130.54 1279.68
74.20 130.53 74.18 130.54 1279.72
74.19 130.58 74.18 130.59 1279.72
74.19 130.63 74.18 130.64 1279.71
74.21 130.63 74.19 130.65 1279.76
74.20 130.68 74.19 130.69 1279.75
74.19 130.68 74.18 130.69 1279.71
74.19 130.73 74.18 130.74 1339.55
74.18 130.72 74.17 130.74 1339.51
74.18 130.67 74.17 130.68 1279.67
74.18 130.62 74.17 130.64 1279.67
74.18 130.58 74.17 130.59 1279.68
74.17 130.57 74.16 130.58 1279.64
74.17 130.62 74.15 130.63 1279.63
74.16 130.67 74.15 130.68 1339.47
74.16 130.72 74.15 130.73 1339.47
74.16 130.77 74.15 130.78 1339.46
74.16 130.82 74.15 130.83 1339.46
74.16 130.86 74.15 130.87 1279.61
74.15 130.86 74.13 130.87 1339.41
74.15 130.81 74.14 130.83 1339.41
74.15 130.76 74.14 130.78 1339.42
74.15 130.71 74.14 130.73 1339.42
74.15 130.66 74.14 130.68 1339.43
74.15 130.62 74.14 130.63 1279.59
74.15 130.57 74.14 130.58 1339.43
74.14 130.56 74.13 130.58 1339.39
74.13 130.56 74.12 130.57 1339.35
74.13 130.51 74.12 130.52 1279.51
74.14 130.61 74.13 130.62 1279.55
74.13 130.81 74.12 130.82 1279.53
74.12 130.90 74.11 130.91 1279.48
74.12 130.95 74.11 130.96 1279.48
74.13 130.95 74.12 130.97 1339.36
74.14 130.96 74.13 130.97 1339.40
74.16 130.96 74.15 130.97 1279.60
74.17 130.97 74.16 130.98 1279.64
74.18 130.97 74.17 130.98 1279.68
74.20 130.98 74.19 130.99 1279.73
74.20 131.03 74.18 131.04 1279.72
74.19 131.07 74.18 131.09 1279.72
74.19 131.12 74.18 131.13 1279.71
74.19 131.17 74.18 131.18 1279.71
74.19 131.22 74.18 131.23 1279.70
74.19 131.27 74.18 131.28 1279.70
74.17 131.27 74.16 131.28 1279.66
74.18 131.22 74.16 131.23 1279.66
74.18 131.17 74.17 131.18 1279.67
74.18 131.12 74.17 131.13 1279.67
74.18 131.07 74.17 131.08 1279.68
74.18 131.02 74.17 131.03 1279.68
74.17 131.02 74.16 131.03 1279.64
74.17 131.06 74.16 131.08 1279.63
74.17 131.11 74.15 131.12 1279.63
74.16 131.16 74.15 131.17 1279.63
74.16 131.21 74.15 131.22 1279.62
74.16 131.26 74.15 131.27 1279.62
74.15 131.25 74.14 131.26 1279.58
74.15 131.21 74.14 131.22 1279.58
74.15 131.16 74.14 131.17 1279.58
74.14 131.15 74.13 131.16 1279.54
74.14 131.20 74.12 131.21 1279.54
74.13 131.25 74.12 131.26 1279.53
74.12 131.24 74.11 131.25 1279.49
74.12 131.20 74.11 131.21 1279.50
74.12 131.15 74.11 131.16 1279.50
74.13 131.10 74.11 131.11 1279.51
74.13 131.05 74.12 131.06 1279.51
74.14 131.05 74.13 131.06 1279.55
74.15 131.06 74.14 131.07 1279.59
74.15 131.11 74.14 131.12 1279.59
74.14 131.10 74.13 131.11 1279.55
74.14 131.01 74.13 131.02 1339.40
74.15 131.01 74.14 131.02 1279.60
74.13 131.00 74.12 131.02 1339.35
74.11 131.00 74.10 131.01 1339.31
74.11 131.04 74.10 131.05 1279.47
74.11 131.09 74.10 131.10 1279.46
74.11 131.14 74.10 131.15 1279.46
74.11 131.19 74.10 131.20 1279.46
74.11 131.24 74.10 131.25 1140.41
74.09 131.23 74.08 131.24 1279.41
74.10 131.18 74.08 131.19 1279.41
74.10 131.14 74.09 131.15 1279.42
74.08 131.13 74.07 131.14 1279.38
74.09 131.08 74.07 131.09 1279.38
74.10 131.09 74.09 131.10 1279.42
74.10 131.04 74.09 131.05 1279.43
74.10 130.99 74.09 131.01 1339.26
74.10 130.94 74.09 130.95 1279.44
74.09 130.94 74.08 130.95 1279.39
74.09 130.98 74.08 131.00 1279.39
74.09 131.03 74.08 131.04 1279.39
74.07 131.03 74.06 131.04 1279.34
74.07 131.08 74.06 131.09 1279.34
74.07 131.13 74.06 131.14 1279.33
74.06 131.12 74.05 131.13 1279.29
74.04 131.12 74.03 131.13 1339.08
74.04 131.16 74.03 131.18 1339.07
74.06 131.17 74.04 131.18 1279.29
74.07 131.17 74.06 131.18 1279.33
74.08 131.18 74.07 131.19 1279.37
74.08 131.23 74.07 131.24 1279.37
74.08 131.28 74.07 131.29 1279.36
74.09 131.28 74.08 131.29 1279.40
74.09 131.33 74.08 131.33 1048.33
74.08 131.32 74.07 131.32 1198.05
74.06 131.32 74.05 131.32 1198.01
74.07 131.27 74.06 131.28 1279.32
74.07 131.22 74.06 131.24 1339.15
74.05 131.22 74.04 131.23 1339.11
74.05 131.27 74.04 131.28 1339.11
74.04 131.26 74.03 131.28 1339.06
74.04 131.21 74.03 131.23 1339.07
74.03 131.21 74.02 131.22 1339.02
74.03 131.16 74.02 131.17 1339.03
74.03 131.11 74.02 131.13 1339.03
74.03 131.06 74.02 131.07 1234.71
74.05 131.07 74.03 131.08 1279.26
74.06 131.07 74.05 131.08 1279.30
74.06 131.02 74.05 131.03 1279.30
74.05 131.02 74.04 131.03 1279.26
74.03 131.01 74.02 131.03 1339.04
74.02 131.01 74.01 131.02 1474.47
74.01 131.00 73.99 131.02 1474.42
74.01 131.05 73.99 131.07 1474.42
74.02 131.06 74.01 131.07 1279.17
74.02 131.10 74.01 131.11 1234.67
74.00 131.10 73.99 131.11 1474.41
74.00 131.15 73.99 131.15 1234.62
73.99 131.14 73.98 131.16 1474.36
73.99 131.19 73.98 131.21 1474.35
74.00 131.20 73.99 131.21 1338.94
74.01 131.20 74.00 131.22 1338.98
74.01 131.25 74.00 131.26 1338.97
74.03 131.26 74.02 131.27 1339.02
74.02 131.30 74.03 131.30 299.48
74.04 131.31 74.04 131.31 149.74
74.05 131.31 74.05 131.31 149.75
74.01 131.30 74.02 131.30 1347.63
74.00 131.24 73.99 131.26 1338.93
73.99 131.24 73.97 131.25 1474.35
73.97 131.23 73.96 131.25 1474.30
73.97 131.19 73.96 131.20 1474.30
73.98 131.14 73.96 131.15 1474.31
73.98 131.09 73.96 131.10 1474.31
73.99 131.09 73.98 131.11 1474.36
73.99 131.05 73.98 131.06 1474.37
73.99 131.00 73.98 131.01 1474.37
73.99 130.95 73.98 130.96 1474.38
73.98 130.94 73.97 130.96 1474.33
73.98 130.90 73.97 130.91 1474.33
73.98 130.85 73.97 130.86 1474.34
73.99 130.80 73.97 130.81 1474.34
73.99 130.75 73.97 130.77 1474.35
73.99 130.70 73.98 130.72 1474.35
73.98 130.65 73.96 130.66 1612.29
73.98 130.60 73.96 130.62 1612.30
73.96 130.60 73.95 130.61 1612.24
73.96 130.65 73.95 130.66 1612.24
73.96 130.69 73.95 130.71 1612.23
73.96 130.74 73.95 130.76 1612.23
73.97 130.75 73.96 130.76 1474.30
73.97 130.79 73.96 130.81 1474.30
73.97 130.84 73.96 130.86 1474.29
73.97 130.89 73.96 130.91 1474.29
73.97 130.94 73.96 130.95 1474.28
73.97 130.99 73.95 131.00 1474.28
73.98 130.99 73.97 131.01 1474.32
73.98 131.04 73.97 131.06 1474.32
73.97 131.04 73.95 131.05 1474.27
73.96 131.08 73.95 131.10 1474.27
73.96 131.13 73.95 131.15 1474.26
73.95 131.13 73.94 131.14 1474.21
73.95 131.18 73.94 131.19 1474.21
73.96 131.18 73.95 131.20 1474.26
73.93 131.17 73.92 131.18 1474.16
73.94 131.12 73.92 131.14 1474.16
73.94 131.07 73.92 131.09 1474.17
73.94 131.03 73.93 131.04 1474.17
73.95 131.03 73.94 131.05 1474.22
73.95 131.08 73.94 131.09 1474.22
73.95 130.98 73.94 131.00 1474.23
73.95 130.93 73.94 130.95 1474.23
73.96 130.89 73.94 130.90 1474.24
73.96 130.84 73.95 130.85 1474.24
73.96 130.79 73.95 130.80 1474.25
73.95 130.78 73.93 130.80 1612.17
73.94 130.83 73.93 130.85 1474.19
73.94 130.88 73.93 130.90 1474.19
73.94 130.93 73.93 130.94 1474.18
73.94 130.98 73.93 130.99 1474.18
73.93 130.97 73.91 130.99 1474.13
73.93 131.02 73.91 131.04 1474.13
73.92 131.07 73.91 131.08 1474.12
73.92 131.12 73.91 131.13 1474.12
73.92 131.16 73.91 131.18 1474.11
73.91 131.16 73.90 131.17 1474.06
73.91 131.11 73.90 131.13 1474.07
73.91 131.06 73.90 131.08 1474.07
73.91 131.02 73.90 131.03 1474.08
73.91 130.97 73.90 130.98 1474.08
73.91 130.92 73.90 130.93 1474.09
73.93 130.92 73.92 130.94 1474.14
73.93 130.88 73.92 130.89 1474.14
73.93 130.83 73.92 130.84 1474.15
73.93 130.78 73.92 130.79 1612.12
73.93 130.73 73.92 130.75 1612.12
73.95 130.74 73.93 130.75 1612.17
73.95 130.69 73.93 130.70 1612.18
73.93 130.68 73.92 130.70 1612.13
73.94 130.64 73.92 130.65 1612.13
73.95 130.64 73.94 130.65 1612.19
73.95 130.59 73.94 130.61 1612.19
73.95 130.54 73.94 130.56 1612.20
73.95 130.50 73.94 130.51 1612.20
73.94 130.49 73.93 130.51 1612.15
73.94 130.54 73.92 130.55 1612.14
73.94 130.59 73.92 130.60 1612.14
73.92 130.58 73.91 130.60 1612.08
73.93 130.53 73.91 130.55 1612.09
73.93 130.49 73.91 130.50 1612.09
73.91 130.48 73.90 130.50 1612.04
73.91 130.43 73.90 130.45 1612.05
73.90 130.43 73.89 130.44 1611.99
73.90 130.48 73.89 130.49 1611.99
73.90 130.53 73.88 130.54 1611.98
73.91 130.53 73.90 130.54 1612.04
73.91 130.58 73.90 130.59 1612.03
73.91 130.63 73.90 130.64 1612.03
73.92 130.63 73.91 130.65 1612.08
73.92 130.68 73.91 130.69 1612.07
73.92 130.73 73.91 130.74 1612.07
73.92 130.78 73.91 130.79 1612.06
73.92 130.82 73.90 130.84 1612.06
73.92 130.87 73.90 130.89 1474.09
73.90 130.87 73.89 130.88 1474.04
73.90 130.82 73.89 130.83 1474.05
73.91 130.77 73.89 130.79 1474.05
73.91 130.72 73.89 130.74 1612.02
73.91 130.67 73.90 130.69 1540.82
73.89 130.67 73.88 130.69 1540.77
73.89 130.72 73.88 130.74 1540.76
73.89 130.77 73.88 130.78 1673.22
73.89 130.81 73.88 130.83 1611.95
73.89 130.86 73.88 130.88 1611.95
73.89 130.91 73.88 130.92 1473.99
73.90 130.91 73.89 130.93 1474.04
73.90 130.96 73.89 130.98 1474.03
73.90 131.01 73.89 131.03 1474.03
73.90 131.06 73.88 131.07 1474.02
73.90 131.11 73.88 131.12 1474.02
73.89 131.15 73.88 131.17 1474.01
73.89 131.20 73.88 131.20 1496.88
73.91 131.21 73.89 131.20 1496.93
73.93 131.22 73.92 131.21 1197.63
73.93 131.27 73.93 131.27 299.41
73.94 131.27 73.93 131.27 1197.66
73.97 131.28 73.96 131.28 1347.45
74.02 131.15 74.00 131.17 1338.98
74.07 130.98 74.06 130.99 1279.35
74.06 130.88 74.05 130.88 1207.32
74.07 130.83 74.05 130.84 1279.32
74.08 130.83 74.07 130.84 1279.36
74.09 130.84 74.08 130.85 1279.40
74.19 130.87 74.17 130.88 1279.69
74.20 130.88 74.19 130.89 1279.73
74.20 130.93 74.19 130.94 1279.73
74.18 130.92 74.17 130.93 1279.69
74.21 130.93 74.20 130.94 1279.77
74.22 130.94 74.21 130.95 1279.81
74.23 130.89 74.21 130.90 1279.82
74.23 130.84 74.22 130.85 1279.82
74.23 130.79 74.22 130.80 1279.83
74.24 130.80 74.23 130.81 1279.87
74.24 130.85 74.23 130.86 1279.86
74.25 130.85 74.24 130.86 1279.90
74.27 130.86 74.26 130.87 1279.95
74.28 130.86 74.27 130.87 1279.99
74.28 130.91 74.27 130.92 1279.98
74.29 130.91 74.28 130.94 1270.74
74.29 130.96 74.28 130.99 1288.48
74.29 131.01 74.28 131.03 1288.47
74.29 131.06 74.28 131.08 1288.47
74.30 131.07 74.29 131.09 1270.77
74.32 131.07 74.31 131.10 1079.77
74.33 131.08 74.32 131.11 1079.81
74.34 131.08 74.34 131.11 1079.84
74.31 131.12 74.31 131.14 958.86
74.30 131.12 74.29 131.14 1288.50
74.29 131.11 74.28 131.13 1288.46
74.27 131.11 74.26 131.12 1279.96
74.28 131.06 74.26 131.07 1279.97
74.28 131.01 74.27 131.02 1279.97
74.28 130.96 74.27 130.97 1279.98
74.26 130.95 74.25 130.96 1279.94
74.27 130.90 74.25 130.92 1279.94
74.25 130.90 74.24 130.91 1279.90
74.24 130.89 74.23 130.91 1279.86
74.24 130.94 74.23 130.95 1279.85
74.25 130.95 74.24 130.96 1279.90
74.25 131.00 74.24 131.01 1279.89
74.26 131.00 74.25 131.01 1279.93
74.26 131.05 74.25 131.06 1279.93
74.25 131.05 74.24 131.06 1279.89
74.24 131.04 74.22 131.05 1279.85
74.24 130.99 74.23 131.00 1279.85
74.22 130.99 74.21 131.00 1279.81
74.21 130.98 74.20 130.99 1279.77
74.21 131.03 74.20 131.04 1279.76
74.22 131.04 74.21 131.05 1279.80
74.22 131.09 74.21 131.10 1279.80
74.23 131.09 74.22 131.10 1279.84
74.25 131.10 74.24 131.11 1279.88
74.26 131.10 74.25 131.11 1279.92
74.26 131.15 74.25 131.16 1279.92
74.27 131.16 74.26 131.17 1279.96
74.29 131.16 74.28 131.19 1270.72
74.28 131.21 74.28 131.24 1270.71
74.27 131.20 74.26 131.23 1288.41
74.26 131.20 74.25 131.21 1279.91
74.24 131.19 74.23 131.20 1279.87
74.25 131.15 74.23 131.16 1279.88
74.23 131.14 74.22 131.15 1279.84
74.22 131.13 74.21 131.14 1279.80
74.22 131.18 74.21 131.19 1279.79
74.23 131.19 74.22 131.20 1279.83
74.23 131.24 74.22 131.25 1279.83
74.22 131.23 74.20 131.24 1279.79
74.20 131.23 74.19 131.24 1279.75
74.20 131.18 74.19 131.19 1279.75
74.21 131.13 74.19 131.14 1279.75
74.21 131.08 74.20 131.09 1279.76
74.20 131.28 74.19 131.29 1279.74
74.21 131.28 74.20 131.29 1279.78
74.23 131.29 74.22 131.30 1279.82
74.21 130.88 74.20 130.89 1279.78
74.21 130.84 74.20 130.85 1339.63
74.22 130.79 74.20 130.80 1339.63
74.20 130.83 74.19 130.84 1279.74
74.19 130.83 74.18 130.84 1339.54
74.22 130.49 74.21 130.50 1279.81
74.32 130.88 74.31 130.91 1207.16
74.34 129.73 74.33 129.78 1355.59
74.34 129.69 74.33 129.73 1355.60
74.34 129.64 74.34 129.68 1504.47
74.36 129.64 74.36 129.69 1355.69
74.26 129.51 74.26 129.56 1355.35
74.26 129.46 74.26 129.51 1355.35
74.22 129.26 74.22 129.30 1197.27
74.23 129.21 74.23 129.25 1197.27
74.23 129.16 74.23 129.20 1355.24
74.23 129.11 74.23 129.15 1355.25
74.24 129.11 74.24 129.16 1355.29
74.24 129.16 74.24 129.21 1355.29
74.21 129.15 74.21 129.20 1355.20
74.21 129.10 74.21 129.15 1355.20
74.20 129.10 74.20 129.14 1197.20
74.20 129.05 74.20 129.09 1206.54
74.20 129.00 74.20 129.05 1355.16
74.20 128.95 74.20 129.00 1355.17
74.22 128.96 74.22 129.00 1355.21
74.20 128.90 74.21 128.95 1355.17
74.21 128.86 74.21 128.90 1355.17
74.18 128.75 74.18 128.79 1234.06
74.18 128.70 74.18 128.74 1234.07
74.21 128.71 74.21 128.75 1379.80
74.21 128.66 74.21 128.70 1379.80
74.25 128.82 74.25 128.86 1379.93
74.26 128.82 74.26 128.86 1379.97
74.26 128.77 74.26 128.82 1379.98
74.27 128.82 74.28 128.87 1526.47
74.19 129.10 74.19 129.14 1197.16
74.19 129.15 74.19 129.19 1197.16
74.20 129.15 74.20 129.19 1197.20
74.20 129.20 74.20 129.24 1197.19
74.21 129.20 74.21 129.24 1197.23
74.21 129.25 74.21 129.29 1197.23
74.20 129.25 74.20 129.29 1197.19
74.18 129.24 74.18 129.28 1197.15
74.19 129.20 74.18 129.23 1197.16
74.18 129.29 74.18 129.33 1197.15
74.14 129.33 74.14 129.37 1206.36
74.09 129.41 74.08 129.45 1057.91
74.09 129.46 74.08 129.50 1057.91
74.06 129.85 74.06 129.87 958.28
74.06 129.90 74.06 129.92 1003.75
74.06 129.95 74.06 129.97 1003.74
74.03 129.99 74.03 130.01 1003.67
73.98 129.92 73.98 129.94 872.37
73.97 129.96 73.96 129.99 872.34
73.97 130.01 73.96 130.04 872.33
73.96 130.06 73.96 130.08 958.05
73.96 130.11 73.96 130.13 958.05
73.96 130.16 73.95 130.17 1612.24
73.94 129.96 73.94 129.98 872.28
73.88 130.08 73.87 130.10 1611.92
73.87 130.08 73.86 130.09 1611.87
73.87 130.03 73.86 130.05 1611.87
73.87 129.98 73.87 130.01 872.13
73.86 129.98 73.85 130.00 1540.63
73.86 129.93 73.86 129.95 872.11
73.85 129.93 73.84 129.95 747.87
73.85 129.88 73.84 129.90 872.08
73.86 129.88 73.86 129.91 872.11
73.86 129.84 73.86 129.86 872.11
73.86 129.79 73.86 129.81 747.90
73.86 129.74 73.86 129.74 211.57
73.87 129.69 73.86 129.70 211.57
73.87 129.64 73.87 129.65 149.53
73.85 129.64 73.85 129.64 149.52
73.84 129.64 73.84 129.64 149.52
73.83 129.63 73.81 129.67 1801.16
73.83 129.58 73.83 129.59 149.51
73.83 129.54 73.81 129.58 2223.67
73.83 129.49 73.82 129.54 2223.68
73.83 129.44 73.82 129.49 2336.43
73.83 129.39 73.82 129.45 2336.43
73.83 129.34 73.82 129.40 2336.44
73.83 129.30 73.82 129.35 2125.85
73.83 129.25 73.82 129.30 2125.86
73.85 129.25 73.84 129.31 2243.60
73.85 129.30 73.83 129.35 2336.52
73.82 129.29 73.81 129.34 2125.78
73.81 129.29 73.79 129.34 2125.71
73.81 129.24 73.80 129.29 2125.72
73.81 129.19 73.80 129.24 2125.72
73.81 129.15 73.80 129.19 2034.20
73.81 129.10 73.80 129.15 2034.21
73.81 129.05 73.80 129.10 2034.21
73.81 129.00 73.80 129.05 2034.22
73.81 128.95 73.80 129.00 2034.22
73.81 128.91 73.80 128.96 1949.90
73.82 128.86 73.81 128.91 1949.91
73.82 128.81 73.81 128.86 1949.91
73.82 128.76 73.81 128.81 1949.92
73.82 128.71 73.81 128.76 1949.92
73.82 128.67 73.81 128.72 1873.78
73.82 128.62 73.81 128.67 1873.78
73.83 128.62 73.82 128.67 1873.84
73.85 128.62 73.84 128.67 1873.91
73.86 128.63 73.85 128.68 1873.97
73.86 128.58 73.85 128.63 1873.97
73.86 128.53 73.85 128.58 1873.97
73.85 128.53 73.84 128.58 1873.91
73.85 128.48 73.84 128.53 1806.97
73.85 128.43 73.84 128.48 1806.98
73.86 128.43 73.86 128.50 1995.03
73.86 128.39 73.86 128.45 1995.03
73.87 128.34 73.86 128.40 1995.03
73.85 128.34 73.85 128.40 1994.97
73.85 128.29 73.85 128.35 1994.97
73.85 128.24 73.85 128.30 1966.70
73.84 128.28 73.83 128.34 1806.93
73.84 128.33 73.83 128.38 1806.92
73.84 128.38 73.83 128.43 1806.92
73.85 128.38 73.85 128.45 1994.96
73.84 128.43 73.83 128.48 1806.92
73.82 128.43 73.82 128.48 1806.86
73.82 128.38 73.82 128.43 1806.86
73.81 128.38 73.80 128.43 1806.80
73.81 128.42 73.80 128.47 1806.80
73.80 128.42 73.79 128.47 1671.81
73.78 128.42 73.78 128.46 1671.75
73.78 128.37 73.78 128.42 1671.76
73.78 128.32 73.78 128.37 1671.76
73.80 128.32 73.79 128.37 1671.81
73.81 128.33 73.80 128.37 1671.87
73.81 128.47 73.80 128.52 1806.79
73.82 128.47 73.82 128.53 1806.85
73.84 128.48 73.83 128.53 1806.91
73.84 128.52 73.83 128.58 1806.91
73.83 128.57 73.83 128.62 1873.85
73.85 128.58 73.84 128.63 1873.91
73.85 128.67 73.84 128.72 1873.90
73.85 128.72 73.83 128.77 1950.05
73.86 128.72 73.85 128.78 2077.78
73.86 128.77 73.85 128.83 2077.77
73.84 128.77 73.83 128.82 1950.05
73.84 128.82 73.83 128.87 1950.04
73.86 128.82 73.85 128.87 2077.77
73.86 128.87 73.85 128.92 2077.76
73.85 128.92 73.84 128.97 2077.76
73.84 128.91 73.83 128.96 1950.03
73.84 128.86 73.83 128.91 1950.04
73.83 128.86 73.82 128.91 1949.97
73.83 128.81 73.82 128.86 1949.98
73.83 128.76 73.82 128.82 1949.98
73.83 128.72 73.82 128.77 1949.99
73.83 128.67 73.82 128.72 1873.84
73.86 128.68 73.85 128.73 2006.48
73.82 128.57 73.81 128.62 1873.78
73.81 128.57 73.80 128.61 1743.98
73.81 128.52 73.80 128.57 1743.98
73.82 128.52 73.81 128.57 1873.79
73.80 128.52 73.79 128.56 1743.92
73.80 128.47 73.79 128.51 1671.80
73.78 128.47 73.77 128.51 1671.75
73.78 128.51 73.77 128.56 1671.75
73.78 128.56 73.77 128.61 1743.86
73.78 128.61 73.77 128.65 1743.86
73.79 128.61 73.78 128.66 1743.92
73.81 128.61 73.80 128.66 1743.97
73.81 128.66 73.80 128.71 1743.97
73.81 128.71 73.79 128.76 1825.53
73.79 128.71 73.78 128.75 1825.47
73.79 128.76 73.78 128.80 1825.47
73.80 128.76 73.79 128.80 1825.53
73.80 128.81 73.79 128.86 1949.85
73.80 128.85 73.79 128.90 1949.84
73.79 128.85 73.78 128.90 1825.46
73.79 128.80 73.78 128.85 1825.46
73.78 128.80 73.77 128.85 1825.40
73.78 128.85 73.77 128.89 1825.40
73.77 128.90 73.76 128.94 1825.39
73.79 128.90 73.78 128.94 1825.45
73.80 128.90 73.79 128.95 1949.84
73.80 128.95 73.79 129.00 2034.15
73.80 129.00 73.79 129.05 2034.15
73.80 129.05 73.79 129.10 2034.15
73.79 129.04 73.77 129.09 2034.08
73.79 128.99 73.77 129.04 1915.24
73.79 128.95 73.78 128.99 1915.25
73.77 128.94 73.76 128.99 1915.19
73.77 128.99 73.76 129.04 1915.18
73.77 129.04 73.76 129.08 1915.18
73.77 129.09 73.76 129.13 1915.17
73.78 129.09 73.77 129.14 1915.24
73.80 129.09 73.79 129.14 2034.14
73.80 129.14 73.78 129.19 2012.23
73.80 129.19 73.78 129.24 2125.65
73.79 129.24 73.78 129.29 2125.65
73.79 129.29 73.78 129.33 2125.64
73.79 129.33 73.78 129.38 2125.64
73.81 129.34 73.79 129.39 2125.71
73.82 129.34 73.81 129.39 2125.78
73.82 129.39 73.80 129.44 2223.61
73.82 129.44 73.80 129.48 2223.61
73.82 129.48 73.80 129.53 2223.60
73.82 129.53 73.80 129.58 2223.60
73.81 129.58 73.80 129.62 1705.29
73.81 129.63 73.80 129.67 1801.10
73.80 129.62 73.79 129.66 1801.04
73.80 129.67 73.79 129.71 1801.04
73.81 129.68 73.80 129.72 1801.10
73.83 129.68 73.81 129.72 1801.16
73.82 129.73 73.81 129.77 1801.15
73.84 129.73 73.83 129.75 747.86
73.85 129.74 73.85 129.74 334.41
73.85 129.69 73.85 129.69 211.56
73.85 129.78 73.85 129.80 747.88
73.84 129.78 73.83 129.80 747.85
73.83 129.88 73.83 129.89 747.85
73.83 129.92 73.82 129.95 1496.11
73.82 129.92 73.81 129.94 1411.50
73.82 129.87 73.81 129.89 1411.50
73.81 129.87 73.80 129.89 1540.44
73.81 129.82 73.80 129.84 1618.28
73.81 129.77 73.80 129.81 1692.32
73.81 129.72 73.80 129.76 1801.09
73.80 129.72 73.79 129.76 1801.03
73.78 129.72 73.77 129.76 1800.97
73.79 129.67 73.77 129.71 1800.98
73.79 129.62 73.77 129.66 1800.98
73.79 129.57 73.78 129.61 1800.99
73.79 129.52 73.77 129.57 2223.45
73.79 129.48 73.78 129.53 2223.46
73.79 129.43 73.78 129.48 2223.46
73.79 129.38 73.78 129.43 2223.47
73.81 129.38 73.79 129.43 2223.54
73.80 129.43 73.79 129.48 2223.53
73.80 129.48 73.79 129.53 2223.53
73.80 129.53 73.79 129.58 2223.52
73.80 129.58 73.79 129.62 1801.05
73.77 129.57 73.76 129.61 1903.68
73.78 129.52 73.76 129.56 2012.12
73.78 129.47 73.76 129.52 2115.21
73.78 129.42 73.76 129.47 2115.22
73.76 129.42 73.75 129.47 2012.07
73.75 129.42 73.74 129.46 2115.08
73.74 129.41 73.72 129.45 1903.51
73.74 129.37 73.72 129.41 2115.01
73.75 129.37 73.74 129.41 2115.08
73.77 129.37 73.75 129.42 2012.07
73.77 129.33 73.75 129.37 2012.08
73.77 129.28 73.75 129.32 2012.08
73.77 129.23 73.76 129.27 2012.09
73.77 129.18 73.76 129.23 2012.09
73.77 129.13 73.76 129.18 2012.10
73.78 129.14 73.77 129.18 1915.23
73.78 129.19 73.77 129.23 2012.16
73.78 129.23 73.77 129.28 2012.15
73.78 129.28 73.77 129.33 2125.57
73.78 129.33 73.77 129.37 2115.23
73.78 129.38 73.76 129.42 2115.22
73.75 129.32 73.74 129.37 2115.09
73.75 129.27 73.74 129.32 2012.01
73.75 129.23 73.74 129.27 2012.02
73.76 129.18 73.74 129.22 2012.02
73.76 129.13 73.74 129.18 2012.03
73.76 129.08 73.75 129.13 1915.11
73.76 129.04 73.75 129.08 1915.11
73.76 128.99 73.75 129.03 1915.12
73.76 128.94 73.75 128.99 1915.12
73.76 128.89 73.75 128.94 1825.33
73.76 128.84 73.75 128.89 1825.34
73.76 128.80 73.75 128.84 1825.34
73.76 128.75 73.75 128.79 1825.35
73.76 128.70 73.75 128.75 1825.35
73.78 128.70 73.77 128.75 1825.41
73.78 128.75 73.77 128.80 1825.41
73.78 128.66 73.77 128.70 1743.85
73.77 128.65 73.76 128.70 1743.80
73.75 128.65 73.74 128.70 1743.74
73.75 128.70 73.74 128.74 1825.29
73.75 128.75 73.74 128.79 1825.28
73.74 128.74 73.73 128.79 1825.22
73.74 128.79 73.73 128.84 1825.22
73.75 128.79 73.74 128.84 1825.28
73.75 128.84 73.74 128.89 1825.28
73.74 128.84 73.73 128.88 1825.22
73.73 128.89 73.72 128.93 1825.21
73.75 128.89 73.74 128.93 1825.27
73.75 128.94 73.74 128.98 1915.06
73.73 128.93 73.72 128.97 1800.75
73.73 128.98 73.72 129.02 1800.74
73.75 128.98 73.73 129.03 1915.05
73.75 129.03 73.73 129.08 1915.05
73.73 129.03 73.72 129.07 1800.74
73.73 129.08 73.72 129.12 1800.73
